id,Woi,CAPEX,Crusher1,microwave_choice,ore_sorter_choice,screen1_choice,part2_choice,Jb1,Screen2,crusher2_choice,Crusher2,part3_choice,primary_bm_BallMill,primary_bm_CS_sim,Screen1,HPGR,hpgr_fsp,hpgr_U
739,13.59385334,54.01634939,9,without,without,without,SAG,11.53809621,4,without,,BallMill,27,0.69092156,,,,
740,7.050477838,98.92823025,10,without,without,without,CAHM,11.2088748,2,,,HPGR_Fines,27,0.69092156,,,,
741,6.844084366,123.762412,9,with,without,without,CAHM,10.58718869,4,,,HPGR_Fines,27,0.775480407,,,,
742,7.225429664,104.6328562,9,without,without,without,CAHM,11.1216273,1,,,HPGR_Fines,27,0.738730518,,,,
743,7.33572169,98.26530838,9,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.764884878,,,,
744,13.59385334,54.01634939,9,without,without,without,SAG,11.53809621,4,without,,BallMill,27,0.69092156,,,,
745,9.437217151,77.80532247,9,without,without,without,CAHM,10.58718869,1,,,Mono_Roll,27,0.693227874,,,,
746,8.521914449,93.81782979,10,with,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.694643113,,,,
747,7.296851824,98.27878545,9,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.755887952,,,,
748,6.632292698,123.8066938,9,with,without,without,CAHM,11.2088748,4,,,HPGR_Fines,27,0.68666213,,,,
749,14.44903865,113.0127575,9,without,without,without,CAHM,11.2088748,4,,,Mono_Roll,37,0.69092156,,,,
750,13.55028366,54.01057351,9,without,without,without,SAG,10.58718869,4,without,,BallMill,27,0.69092156,,,,
751,9.572753859,109.3203852,2,with,without,without,CAHM,17.21936186,1,,,Mono_Roll,27,0.68666213,,,,
752,7.065494378,98.37697548,9,without,without,without,CAHM,10.58718869,8,,,HPGR_Fines,27,0.7,,,,
753,7.744109824,103.1884119,9,without,with,without,CAHM,13.4321767,8,,,HPGR_Fines,27,0.750202496,,,,
754,11.54944648,709.267893,10,without,without,without,CAHM,11.1216273,8,,,BallMill,27,0.750202496,,,,
755,7.058244419,104.7175692,9,without,without,without,CAHM,11.2088748,1,,,HPGR_Fines,27,0.693227874,,,,
756,12.40862211,104.1247623,10,with,without,without,CAHM,11.1216273,4,,,BallMill,33,0.710137775,,,,
757,9.581279351,518.6453074,0,with,without,without,CAHM,13.79835256,8,,,Mono_Roll,27,0.745200627,,,,
758,9.437217151,72.56444965,9,without,without,without,CAHM,10.58718869,4,,,Mono_Roll,27,0.693227874,,,,
759,8.508994205,96.34598103,10,with,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.694643113,,,,
760,8.508994205,96.34598103,10,with,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.694643113,,,,
761,11.02600367,65.29658571,10,without,without,without,CAHM,11.2088748,2,,,BallMill,27,0.688982099,,,,
762,11.10974753,586.5277598,8,without,without,without,CAHM,11.1216273,8,,,BallMill,27,0.7,,,,
763,9.447424991,78.63129789,9,without,with,without,CAHM,11.2088748,2,,,Mono_Roll,27,0.68666213,,,,
764,8.263733553,98.42921638,9,without,without,without,CAHM,16.48422195,9,,,HPGR_Fines,27,0.68666213,,,,
765,7.057109803,99.48439753,9,without,without,without,CAHM,11.53809621,4,,,HPGR_Fines,27,0.69092156,,,,
766,11.87294022,70.80522226,9,without,with,without,CAHM,11.1216273,8,,,BallMill,28,0.7,,,,
767,9.445819688,69.47628055,10,without,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.694643113,,,,
768,8.508994205,96.34598103,10,with,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.694643113,,,,
769,14.55845776,112.4546649,10,without,without,without,CAHM,11.1216273,2,,,Mono_Roll,37,0.7,,,,
770,12.38380631,108.9189482,9,with,without,without,SAG,10.68982107,8,without,,Mono_Roll,34,0.69092156,,,,
771,7.086916413,104.276581,9,without,with,without,CAHM,11.2088748,4,,,HPGR_Fines,27,0.68666213,,,,
772,9.441741722,86.30685201,9,without,without,without,CAHM,11.1216273,0,,,Mono_Roll,27,0.69092156,,,,
773,9.580347533,85.65762041,10,without,without,without,SAG,11.2088748,4,without,,HPGR_Fines,27,0.68666213,,,,
774,11.03415185,71.08014874,9,without,without,without,CAHM,10.58718869,1,,,BallMill,27,0.693227874,,,,
775,7.079318085,99.46321928,9,without,without,without,CAHM,11.1216273,4,,,HPGR_Fines,27,0.7,,,,
776,9.497409078,69.46857937,10,without,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.7,,,,
777,9.423296554,72.56830024,9,without,without,without,CAHM,10.58718869,4,,,Mono_Roll,27,0.69092156,,,,
778,12.12005455,58.34545604,10,without,without,without,SAG,11.87892734,8,with,7,Mono_Roll,27,0.7,,,,
779,13.58634872,58.80275701,9,without,with,without,SAG,11.53809621,4,without,,BallMill,27,0.69092156,,,,
780,6.652817739,121.8047685,10,with,without,without,CAHM,11.53809621,4,,,HPGR_Fines,27,0.69092156,,,,
781,11.83264537,1746.424458,10,without,without,without,CAHM,11.1216273,2,,,BallMill,27,0.77936906,,,,
782,11.04110481,65.29273512,10,without,without,without,CAHM,11.2088748,2,,,BallMill,27,0.69092156,,,,
783,11.30361688,62.7549574,10,without,without,without,CAHM,10.79909115,8,,,BallMill,27,0.7,,,,
784,10.98320178,991.7642058,7,without,without,without,CAHM,10.58718869,4,,,BallMill,27,0.68666213,,,,
785,7.034173813,96.4058549,10,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.68666213,,,,
786,13.37641315,52.90315146,9,without,without,without,SAG,10.11700699,8,without,,BallMill,27,0.7,,,,
787,9.633506254,72.5837026,9,without,without,without,CAHM,10.79909115,4,,,Mono_Roll,27,0.69092156,,,,
788,6.638422459,128.6431591,9,with,with,without,CAHM,10.58718869,4,,,HPGR_Fines,27,0.68666213,,,,
789,12.5167807,64.90898098,9,without,without,without,CAHM,17.58488954,8,,,BallMill,27,0.7,,,,
790,12.02828719,58.72034488,10,without,without,without,SAG,11.1216273,4,without,,Mono_Roll,27,0.7,,,,
791,11.19297874,62.72607798,10,without,without,without,CAHM,11.1216273,8,,,BallMill,27,0.710137775,,,,
792,6.800984069,1623.313269,5,with,without,without,CAHM,11.2088748,2,,,HPGR_Fines,28,0.694643113,,,,
793,8.577741411,98.64466859,10,with,with,without,CAHM,10.74365621,8,,,Mono_Roll,27,0.710137775,,,,
794,12.80494401,211.5827395,9,with,without,without,HPGR,,8,,,Mono_Roll,27,0.68666213,,8,3.849061923,3.234901542
795,14.52356048,52.74885488,10,without,without,with,SAG,11.2088748,4,without,,BallMill,27,0.684896306,9,,,
796,8.508994205,96.34598103,10,with,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.694643113,,,,
797,9.786415872,87.81360977,10,with,without,without,CAHM,11.1216273,5,,,BallMill,27,0.697064243,,,,
798,7.065494378,98.37697548,9,without,without,without,CAHM,10.58718869,8,,,HPGR_Fines,27,0.7,,,,
799,7.285025456,620.1748067,8,without,without,without,CAHM,11.30411068,8,,,HPGR_Fines,27,0.701489207,,,,
800,8.521914449,100.1430211,10,with,without,without,CAHM,11.1216273,1,,,Mono_Roll,27,0.694643113,,,,
801,9.585980332,96.9753095,9,with,without,without,CAHM,17.16616018,4,,,Mono_Roll,27,0.69092156,,,,
802,8.508994205,94.90022301,10,with,without,without,CAHM,10.79909115,4,,,Mono_Roll,27,0.694643113,,,,
803,13.64062564,51.99517115,10,without,without,without,SAG,11.1216273,4,without,,BallMill,27,0.7,,,,
804,11.04529315,62.75110682,10,without,without,without,CAHM,10.58718869,8,,,BallMill,27,0.694643113,,,,
805,9.437217151,72.56444965,9,without,without,without,CAHM,10.58718869,4,,,Mono_Roll,27,0.693227874,,,,
806,11.60835557,85.14853238,9,with,without,without,SAG,14.67529524,4,without,,Mono_Roll,27,0.68666213,,,,
807,9.566935793,91.35970951,9,without,with,without,SAG,10.11700699,8,without,,HPGR_Fines,27,0.68666213,,,,
808,11.11320622,63.82964945,10,without,without,without,CAHM,11.2088748,4,,,BallMill,27,0.7,,,,
809,479.7264367,35321.55132,10,with,without,with,SAG,13.98094783,8,without,,Mono_Roll,27,0.745200627,0,,,
810,7.079318085,96.37890077,10,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.7,,,,
811,12.02828719,57.45530662,10,without,without,without,SAG,11.1216273,9,without,,Mono_Roll,27,0.7,,,,
812,9.397907278,77.81879953,9,without,without,without,CAHM,10.58718869,1,,,Mono_Roll,27,0.68666213,,,,
813,8.510868647,622.4386492,8,with,with,without,CAHM,10.79909115,8,,,Mono_Roll,27,0.694643113,,,,
814,12.66114047,63.0476022,10,without,without,without,CAHM,14.9321356,8,,,BallMill,27,0.7,,,,
815,6.645857963,123.2486012,10,with,without,without,CAHM,11.1216273,2,,,HPGR_Fines,27,0.694643113,,,,
816,6.785821677,122.7608812,9,with,without,without,CAHM,11.87892734,8,,,HPGR_Fines,27,0.68666213,,,,
817,9.931572035,93.42939916,10,with,without,without,CAHM,12.33223549,1,,,BallMill,27,0.68666213,,,,
818,9.579933611,71.0719536,10,without,without,without,CAHM,11.1216273,3,,,Mono_Roll,27,0.712925796,,,,
819,10.00305765,72.43160432,9,without,without,without,CAHM,11.1216273,4,,,Mono_Roll,27,0.77206549,,,,
820,10.9193283,72.07979129,9,without,without,with,CAHM,11.2088748,8,,,Mono_Roll,27,0.766423066,9,,,
821,15.08370117,83.11939945,10,without,without,without,CAHM,11.1216273,8,,,BallMill,34,0.7,,,,
822,8.490593539,96.90599889,9,with,without,without,CAHM,11.1216273,4,,,Mono_Roll,27,0.68666213,,,,
823,7.048298804,97.48054694,10,without,without,without,CAHM,11.1216273,4,,,HPGR_Fines,27,0.69092156,,,,
824,7.079318085,96.37890077,10,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.7,,,,
825,15.7547709,191.3242976,9,without,without,without,HPGR,,3,,,Mono_Roll,27,0.766423066,,8,2.460496577,2.174730998
826,9.688582259,72.01020767,10,without,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.7,,,,
827,9.670640035,77.37203551,9,without,with,without,CAHM,11.1216273,4,,,Mono_Roll,27,0.69092156,,,,
828,9.772601853,88.71913383,10,with,without,without,CAHM,11.1216273,3,,,BallMill,27,0.694643113,,,,
829,6.612206476,121.8047685,10,with,without,without,CAHM,10.58718869,4,,,HPGR_Fines,27,0.68666213,,,,
830,8.522426205,93.8139792,10,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.699720845,,,,
831,9.676672638,191.0289167,9,with,without,without,CAHM,11.1216273,8,,,HPGR_Fines,37,0.769190395,,,,
832,7.304962726,101.1884119,10,without,with,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.694643113,,,,
833,60.60272777,17845.30182,10,with,without,with,CAHM,10.79909115,8,,,Mono_Roll,27,0.725106336,4,,,
834,8.54512932,93.8139792,10,with,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.7,,,,
835,10.66528643,558.4377319,0,without,without,with,SAG,11.1216273,4,without,,HPGR_Fines,27,0.7,7,,,
836,9.796897078,86.4269795,9,without,without,without,SAG,10.58718869,8,without,,HPGR_Fines,27,0.766423066,,,,
837,8.532143239,96.34405573,10,with,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.7,,,,
838,9.939915463,71.35306169,9,without,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.766423066,,,,
839,10.99222251,80.88816629,10,without,without,without,CAHM,10.58718869,5,,,Mono_Roll,30,0.68666213,,,,
840,8.467117815,95.81975508,9,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.68666213,,,,
841,10.77324656,82.4035671,9,without,with,without,CAHM,17.74432761,1,,,Mono_Roll,27,0.68666213,,,,
842,8.508994205,96.34598103,10,with,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.694643113,,,,
843,8.523643648,110.6310736,9,with,without,without,CAHM,10.58718869,0,,,Mono_Roll,27,0.7,,,,
844,9.699001475,77.90928838,9,without,without,without,CAHM,11.99479034,1,,,Mono_Roll,27,0.693227874,,,,
845,9.447424991,76.28194111,9,without,with,without,CAHM,11.2088748,8,,,Mono_Roll,27,0.68666213,,,,
846,10.05570864,69.62837883,10,without,without,without,CAHM,13.62132161,8,,,Mono_Roll,27,0.697064243,,,,
847,9.567344582,86.4250542,9,without,without,without,SAG,10.11700699,8,without,,HPGR_Fines,27,0.764884878,,,,
848,11.10974753,1560.083979,5,without,without,without,CAHM,11.1216273,8,,,BallMill,27,0.7,,,,
849,8.832159893,93.60630532,10,with,without,without,CAHM,11.1216273,9,,,Mono_Roll,27,0.758397696,,,,
850,13.64062564,51.99517115,10,without,without,without,SAG,11.1216273,4,without,,BallMill,27,0.7,,,,
851,10.95902605,62.73570446,10,without,without,without,CAHM,10.11700699,8,,,BallMill,27,0.7,,,,
852,7.505268241,96.28841192,10,without,without,without,CAHM,11.30411068,8,,,HPGR_Fines,27,0.758397696,,,,
853,8.592037101,95.81012861,9,with,without,without,CAHM,11.2088748,8,,,Mono_Roll,27,0.710137775,,,,
854,8.695445057,93.79857684,10,with,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.732092023,,,,
855,14.07777022,1041.877517,10,without,without,without,HPGR,,8,,,BallMill,27,0.69092156,,5,2.2778978,1.301460957
856,9.80334771,89.08880547,9,with,without,without,CAHM,11.1216273,8,,,BallMill,27,0.7,,,,
857,9.437217151,69.48013114,10,without,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.693227874,,,,
858,8.54512932,95.8139792,9,with,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.7,,,,
859,11.00466931,63.85467828,10,without,without,without,CAHM,11.1216273,4,,,BallMill,27,0.68666213,,,,
860,12.40629471,70.00056141,9,without,without,without,CAHM,10.58718869,8,,,BallMill,29,0.710137775,,,,
861,11.50696682,1998.981118,4,without,without,without,HPGR,,8,,,Mono_Roll,27,0.68666213,,0,3.355541022,1.438437902
862,6.640411577,120.7146741,10,with,without,without,CAHM,10.58718869,8,,,HPGR_Fines,27,0.699720845,,,,
863,13.15473817,2168.426011,3,with,without,without,SAG,17.4512272,1,without,,BallMill,27,0.69092156,,,,
864,15.76726104,52.15112002,10,without,without,without,SAG,13.7916438,4,without,,BallMill,27,0.7,,,,
865,11.98524734,60.73959783,9,without,without,without,SAG,11.2225025,4,without,,Mono_Roll,27,0.69092156,,,,
866,7.10634718,134.7484208,9,with,without,without,CAHM,10.58718869,4,,,HPGR_Fines,29,0.738052203,,,,
867,8.432860751,128.0819467,10,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,33,0.7,,,,
868,9.507995376,70.55482318,10,without,without,without,CAHM,11.43080684,4,,,Mono_Roll,27,0.7,,,,
869,17.54375995,91.12221925,9,without,without,without,CAHM,16.67451664,4,,,BallMill,35,0.69092156,,,,
870,10.09128036,576.1612926,10,with,without,without,CAHM,11.1216273,4,,,BallMill,27,0.745593782,,,,
871,9.907669952,72.45085726,9,without,without,without,CAHM,11.1216273,4,,,Mono_Roll,27,0.759506783,,,,
872,10.60005847,83.1504103,10,with,without,without,SAG,12.33223549,8,with,8,Mono_Roll,27,0.694643113,,,,
873,14.20231928,503.1663421,0,without,without,without,CAHM,11.1216273,8,,,BallMill,33,0.7,,,,
874,13.57131891,52.0144241,10,without,without,without,SAG,11.1216273,4,without,,BallMill,27,0.690124173,,,,
875,9.863343642,87.08302958,10,with,without,without,CAHM,11.1216273,8,,,BallMill,27,0.710137775,,,,
876,9.680338199,84.5001407,10,without,without,without,SAG,11.1216273,8,without,,HPGR_Fines,27,0.725106336,,,,
877,11.98458706,59.65527932,9,without,without,without,SAG,11.2088748,8,without,,Mono_Roll,27,0.69092156,,,,
878,7.242015447,1026.028498,7,without,without,without,CAHM,11.87892734,3,,,HPGR_Fines,27,0.7,,,,
879,11.3124934,78.34442157,9,with,without,without,SAG,10.58718869,4,without,,BallMill,27,0.69092156,,,,
880,62.36942776,24157.15881,10,without,without,with,SAG,11.53809621,2,without,,Mono_Roll,37,0.69092156,3,,,
881,9.500365815,69.47050466,10,without,without,without,CAHM,11.2088748,8,,,Mono_Roll,27,0.7,,,,
882,9.419193947,69.49553349,10,without,without,without,CAHM,11.2088748,8,,,Mono_Roll,27,0.68666213,,,,
883,11.10974753,64.74340564,9,without,without,without,CAHM,11.1216273,8,,,BallMill,27,0.7,,,,
884,14.69563174,53.99709645,9,without,without,with,SAG,11.1216273,8,without,,BallMill,27,0.7,8,,,
885,9.497409078,69.46857937,10,without,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.7,,,,
886,8.221014186,111.9645143,9,with,without,without,SAG,10.58718869,4,without,,HPGR_Fines,27,0.7,,,,
887,11.10974753,62.74340564,10,without,without,without,CAHM,11.1216273,8,,,BallMill,27,0.7,,,,
888,11.77211638,537.3152345,10,without,without,without,CAHM,11.87892734,8,,,BallMill,27,0.745200627,,,,
889,7.081514022,98.37890077,9,without,without,without,CAHM,11.2088748,8,,,HPGR_Fines,27,0.7,,,,
890,7.034173813,96.22513514,10,without,without,without,CAHM,11.1216273,9,,,HPGR_Fines,27,0.68666213,,,,
891,7.063443694,131.6698782,10,with,without,without,CAHM,10.58718869,8,,,HPGR_Fines,29,0.725106336,,,,
892,8.508994205,94.90022301,10,with,without,without,CAHM,10.79909115,4,,,Mono_Roll,27,0.694643113,,,,
893,15.08370117,87.64947599,9,without,without,without,CAHM,11.1216273,2,,,BallMill,34,0.7,,,,
894,16.09785312,52.1954018,10,without,without,without,SAG,17.00724318,4,without,,BallMill,27,0.7,,,,
895,9.655852941,72.02175944,10,without,without,without,CAHM,10.79909115,2,,,Mono_Roll,27,0.694643113,,,,
896,13.64062564,50.91085264,10,without,without,without,SAG,11.1216273,8,without,,BallMill,27,0.7,,,,
897,12.76478962,58.83586256,10,without,without,without,SAG,12.33223549,4,without,,Mono_Roll,27,0.7,,,,
898,13.61389479,980.4468579,7,without,without,without,SAG,10.58718869,3,without,,BallMill,27,0.7,,,,
899,14.24463788,1049.934897,10,without,with,without,HPGR,,4,,,BallMill,27,0.710137775,,5,2.60661884,1.37547063
900,13.64062564,51.99517115,10,without,without,without,SAG,11.1216273,4,without,,BallMill,27,0.7,,,,
901,12.96806567,1683.996875,10,with,without,with,CAHM,11.1216273,8,,,Mono_Roll,27,0.741570607,5,,,
902,8.500537847,93.81590449,10,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.694643113,,,,
903,11.10974753,63.82772415,10,without,without,without,CAHM,11.1216273,4,,,BallMill,27,0.7,,,,
904,11.04529315,77.57012651,10,without,without,without,CAHM,10.58718869,0,,,BallMill,27,0.694643113,,,,
905,8.54512932,102.735537,2,with,without,without,CAHM,11.1216273,9,,,Mono_Roll,27,0.7,,,,
906,7.322638252,101.1787854,10,without,with,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.7,,,,
907,7.372109535,97.34385101,10,without,without,without,CAHM,11.53809621,4,,,HPGR_Fines,27,0.770985087,,,,
908,9.786925713,72.47011021,9,without,without,without,CAHM,10.58718869,4,,,Mono_Roll,27,0.745778195,,,,
909,13.16688625,132.7391194,10,with,without,without,CAHM,10.79909115,4,,,Mono_Roll,36,0.760349033,,,,
910,12.66918274,64.13384601,10,without,without,without,CAHM,15.11562452,4,,,BallMill,27,0.7,,,,
911,6.939225586,120.6915706,10,with,without,without,CAHM,11.30411068,8,,,HPGR_Fines,27,0.758397696,,,,
912,11.66967455,63.99571111,10,without,without,without,CAHM,11.1216273,8,,,BallMill,28,0.7,,,,
913,11.03146095,77.58167828,10,without,without,without,CAHM,11.1216273,0,,,BallMill,27,0.690124173,,,,
914,9.497409078,70.55289788,10,without,without,without,CAHM,11.1216273,4,,,Mono_Roll,27,0.7,,,,
915,9.444671699,71.48783232,9,without,without,without,CAHM,11.2088748,8,,,Mono_Roll,27,0.69092156,,,,
916,9.445819688,69.47628055,10,without,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.694643113,,,,
917,6.65777756,2207.299585,3,with,without,without,CAHM,11.1216273,9,,,HPGR_Fines,27,0.7,,,,
918,11.10343361,118.7515012,10,with,without,without,CAHM,11.1216273,8,,,Mono_Roll,34,0.7,,,,
919,8.739692472,93.79087566,10,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.745200627,,,,
920,10.19092015,1073.767098,10,with,without,without,CAHM,11.1216273,8,,,BallMill,27,0.759947589,,,,
921,13.57131891,477.6947459,1,without,without,without,SAG,11.1216273,8,without,,BallMill,27,0.690124173,,,,
922,7.113425666,527.9280234,1,without,with,without,CAHM,10.58718869,8,,,HPGR_Fines,27,0.699720845,,,,
923,15.39366816,128.0161937,9,with,with,with,CAHM,11.1216273,8,,,BallMill,36,0.68666213,8,,,
924,6.772492294,120.6934959,10,with,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.745200627,,,,
925,12.57775633,64.02988009,10,without,without,without,CAHM,17.17036586,4,,,BallMill,27,0.7,,,,
926,10.89258777,87.1484896,10,with,without,without,CAHM,17.22733396,8,,,BallMill,27,0.699720845,,,,
927,9.697861503,72.49128845,9,without,without,without,CAHM,10.58718869,4,,,Mono_Roll,27,0.733221636,,,,
928,8.467117815,95.81975508,9,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.68666213,,,,
929,8.706686348,94.88097006,10,with,without,without,CAHM,11.1216273,4,,,Mono_Roll,27,0.73434179,,,,
930,11.04529315,62.75110682,10,without,without,without,CAHM,10.58718869,8,,,BallMill,27,0.694643113,,,,
931,8.86077141,93.78124919,10,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.767841123,,,,
932,8.467117815,95.81975508,9,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.68666213,,,,
933,7.047102764,105.4888795,2,without,without,without,CAHM,10.58718869,8,,,HPGR_Fines,27,0.694643113,,,,
934,10.50156623,70.75094529,10,without,without,with,CAHM,11.1216273,8,,,Mono_Roll,27,0.691189385,7,,,
935,8.705554324,94.87904477,10,with,without,without,CAHM,10.79909115,4,,,Mono_Roll,27,0.736790246,,,,
936,9.416276226,69.49553349,10,without,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.68666213,,,,
937,11.98086914,57.65527932,10,without,without,without,SAG,11.1216273,8,without,,Mono_Roll,27,0.69092156,,,,
938,11.10974753,62.74340564,10,without,without,without,CAHM,11.1216273,8,,,BallMill,27,0.7,,,,
939,7.020502954,96.40200431,10,without,without,without,CAHM,10.58718869,8,,,HPGR_Fines,27,0.68666213,,,,
940,13.77723983,56.44466376,10,without,without,without,SAG,11.2088748,8,with,2,BallMill,27,0.710137775,,,,
941,7.227488625,99.39198338,9,without,without,without,CAHM,11.1216273,4,,,HPGR_Fines,27,0.739238403,,,,
942,9.975588005,69.17234194,10,without,without,without,CAHM,11.1216273,9,,,Mono_Roll,27,0.768480492,,,,
943,9.397907278,71.4936082,9,without,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.68666213,,,,
944,10.17998124,1019.265817,10,with,without,without,CAHM,11.1216273,8,,,BallMill,27,0.758397696,,,,
945,9.397907278,70.57792671,10,without,without,without,CAHM,10.58718869,4,,,Mono_Roll,27,0.68666213,,,,
946,12.42313188,60.28937767,10,without,without,without,SAG,10.58718869,8,with,1,Mono_Roll,27,0.694643113,,,,
947,11.04110481,64.76265858,9,without,without,without,CAHM,11.2088748,8,,,BallMill,27,0.69092156,,,,
948,7.034173813,96.4058549,10,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.68666213,,,,
949,11.9959117,58.74152312,10,without,without,without,SAG,11.53809621,4,without,,Mono_Roll,27,0.69092156,,,,
950,6.900837794,96.39815372,10,without,without,without,CAHM,10.11700699,8,,,HPGR_Fines,27,0.68666213,,,,
951,9.389517404,86.51939364,9,without,without,without,SAG,10.11700699,8,without,,HPGR_Fines,27,0.709508914,,,,
952,14.97653136,106.8415544,10,without,without,without,CAHM,11.1216273,8,,,Mono_Roll,36,0.768480492,,,,
953,135.2295207,32087.97611,10,without,without,with,CAHM,11.1216273,8,,,BallMill,27,0.710137775,1,,,
954,15.08370117,83.11939945,10,without,without,without,CAHM,11.1216273,8,,,BallMill,34,0.7,,,,
955,7.020502954,96.40200431,10,without,without,without,CAHM,10.58718869,8,,,HPGR_Fines,27,0.68666213,,,,
956,11.03146095,63.8469771,10,without,without,without,CAHM,11.1216273,4,,,BallMill,27,0.690124173,,,,
957,8.467117815,95.81975508,9,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.68666213,,,,
958,6.630551671,120.7223753,10,with,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.68666213,,,,
959,11.06448421,79.56627592,9,without,without,without,CAHM,10.58718869,0,,,BallMill,27,0.697064243,,,,
960,9.618397347,70.51246669,10,without,without,without,CAHM,10.58718869,4,,,Mono_Roll,27,0.721596965,,,,
961,6.718444261,120.7031224,10,with,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.725106336,,,,
962,8.739692472,94.87519418,10,with,without,without,CAHM,10.58718869,4,,,Mono_Roll,27,0.745200627,,,,
963,12.21193162,57.57826753,10,without,without,without,SAG,11.1216273,8,without,,Mono_Roll,27,0.732092023,,,,
964,8.494523933,93.81590449,10,with,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.693227874,,,,
965,11.34089442,78.34634686,9,with,without,without,SAG,11.1216273,4,without,,BallMill,27,0.69092156,,,,
966,11.44791081,62.74340564,10,without,without,without,CAHM,12.28837451,8,,,BallMill,27,0.710137775,,,,
967,8.690144956,95.6140065,9,with,without,without,CAHM,10.58718869,9,,,Mono_Roll,27,0.735477894,,,,
968,9.47879748,69.46665407,10,without,without,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.7,,,,
969,9.570794065,71.44740113,9,without,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.711523224,,,,
970,7.034173813,96.4058549,10,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.68666213,,,,
971,7.569743059,121.8779297,10,with,without,without,CAHM,16.62966515,4,,,HPGR_Fines,27,0.68666213,,,,
972,7.034173813,96.4058549,10,without,without,without,CAHM,11.1216273,8,,,HPGR_Fines,27,0.68666213,,,,
973,15.20581041,1669.301772,10,without,without,with,CAHM,16.29196889,4,,,BallMill,27,0.688204497,6,,,
974,8.990890368,93.78509978,10,with,without,without,CAHM,10.66650704,8,,,Mono_Roll,27,0.767841123,,,,
975,13.56621159,54.00672292,9,without,without,without,SAG,10.58718869,4,without,,BallMill,27,0.693227874,,,,
976,8.320702301,114.3492191,10,without,without,without,CAHM,10.58718869,8,,,HPGR_Fines,30,0.768689088,,,,
977,13.05390464,537.4904363,10,without,without,without,CAHM,14.82619646,8,,,BallMill,27,0.745200627,,,,
978,12.43401818,131.4875582,10,with,without,without,CAHM,11.1216273,9,,,Mono_Roll,36,0.694643113,,,,
979,9.497409078,69.46857937,10,without,without,without,CAHM,11.1216273,8,,,Mono_Roll,27,0.7,,,,
980,13.79508379,1668.882348,10,without,without,with,CAHM,11.1216273,9,,,BallMill,27,0.710137775,5,,,
981,9.425502509,76.28001581,9,without,with,without,CAHM,10.58718869,8,,,Mono_Roll,27,0.68666213,,,,
982,9.497409078,69.28785962,10,without,without,without,CAHM,11.1216273,9,,,Mono_Roll,27,0.7,,,,
983,9.703707724,89.09458135,9,with,without,without,CAHM,10.58718869,8,,,BallMill,27,0.68666213,,,,
984,10.00126285,120.3468545,10,with,without,without,CAHM,11.1216273,4,,,BallMill,27,0.732092023,,,,
985,7.050477838,99.48247223,9,without,without,without,CAHM,11.2088748,4,,,HPGR_Fines,27,0.69092156,,,,
